日付,時刻,降水量(mm),気温(℃),露点温度(℃),蒸気圧(hPa),湿度(％),平均風速(m/s),風向,日照時間(h),降雪(cm),積雪(cm)
2024-05-02,11,0,16.6,///,///,///,1.3,南東,0.6,///,///
2024-05-02,12,0,17,///,///,///,2.9,東南東,1,///,///
2024-05-02,13,0,18.2,///,///,///,3.2,東南東,1,///,///
2024-05-02,14,0,19.3,///,///,///,2.8,南東,1,///,///
2024-05-02,15,0,20,///,///,///,2,東南東,1,///,///
2024-05-02,16,0,18.5,///,///,///,2.7,南東,0.9,///,///
2024-05-02,17,0,17.5,///,///,///,2.4,東南東,1,///,///
2024-05-02,18,0,16.5,///,///,///,1.8,東南東,0.5,///,///
2024-05-02,19,0,15.4,///,///,///,2.2,東南東,0,///,///
2024-05-02,20,0,14.5,///,///,///,0.4,南南東,,///,///
2024-05-02,21,0,14.8,///,///,///,0.7,北北西,,///,///
2024-05-02,22,0,14.1,///,///,///,0.4,南,,///,///
2024-05-02,23,0,13.4,///,///,///,0.3,南南西,,///,///
2024-05-02,24,0,13.3,///,///,///,0.1,静穏,,///,///
2024-05-03,1,0,13.2,///,///,///,0.3,南南西,,///,///
2024-05-03,2,0,12.5,///,///,///,1.3,南西,,///,///
2024-05-03,3,0,11.9,///,///,///,0.1,静穏,,///,///
2024-05-03,4,0,12.1,///,///,///,0.7,西,,///,///
2024-05-03,5,0,12,///,///,///,0.1,静穏,0,///,///
2024-05-03,6,0,11.7,///,///,///,0.9,南西,0,///,///
2024-05-03,7,0,13.8,///,///,///,1,南東,1,///,///
2024-05-03,8,0,15.7,///,///,///,1.3,南東,1,///,///
2024-05-03,9,0,16.8,///,///,///,1.5,東南東,1,///,///
2024-05-03,10,0,18.9,///,///,///,2.3,東,1,///,///
2024-05-03,11,0,19.7,///,///,///,2.6,東南東,1,///,///
2024-05-03,12,0,21.1,///,///,///,1.5,東,1,///,///
2024-05-03,13,0,23.8,///,///,///,1.8,東南東,1,///,///
2024-05-03,14,0,24.5,///,///,///,2,東南東,1,///,///
2024-05-03,15,0,24.8,///,///,///,1.8,南東,1,///,///
2024-05-03,16,0,24.2,///,///,///,2.8,東南東,1,///,///
2024-05-03,17,0,22.6,///,///,///,2.5,南東,1,///,///
2024-05-03,18,0,19.6,///,///,///,2.1,東南東,0.8,///,///
2024-05-03,19,0,16.6,///,///,///,0.5,西南西,0,///,///
2024-05-03,20,0,16.6,///,///,///,1.5,西北西,,///,///
2024-05-03,21,0,15.6,///,///,///,1.4,西北西,,///,///
2024-05-03,22,0,14.2,///,///,///,0.7,西,,///,///
2024-05-03,23,0,13.3,///,///,///,0.3,西南西,,///,///
2024-05-03,24,0,12.8,///,///,///,0.4,西南西,,///,///
2024-05-04,1,0,12,///,///,///,0.6,西,,///,///
2024-05-04,2,0,11.2,///,///,///,1,西,,///,///
2024-05-04,3,0,10.9,///,///,///,1.3,北北西,,///,///
2024-05-04,4,0,10.6,///,///,///,1.4,西北西,,///,///
2024-05-04,5,0,10.2,///,///,///,1.5,西北西,0,///,///
2024-05-04,6,0,10.9,///,///,///,2.2,北北西,0.8,///,///
2024-05-04,7,0,13.5,///,///,///,1.1,北,1,///,///
2024-05-04,8,0,16,///,///,///,1.3,北北東,1,///,///
2024-05-04,9,0,18,///,///,///,1.4,東南東,1,///,///
2024-05-04,10,0,20.6,///,///,///,2,東南東,1,///,///
2024-05-04,11,0,22.8,///,///,///,1.7,東,1,///,///
2024-05-04,12,0,24.9,///,///,///,2.2,東南東,1,///,///
2024-05-04,13,0,27.3,///,///,///,2.5,東南東,1,///,///
2024-05-04,14,0,27.7,///,///,///,2.1,南東,1,///,///
2024-05-04,15,0,27.6,///,///,///,2.5,東南東,1,///,///
2024-05-04,16,0,26.5,///,///,///,2.7,東南東,1,///,///
2024-05-04,17,0,24.7,///,///,///,2.5,東南東,1,///,///
2024-05-04,18,0,22.2,///,///,///,1.9,南東,0.8,///,///
2024-05-04,19,0,19,///,///,///,0.9,南,0,///,///
2024-05-04,20,0,18.1,///,///,///,0.7,西,,///,///
2024-05-04,21,0,16.9,///,///,///,0.9,北西,,///,///
2024-05-04,22,0,15.8,///,///,///,0.6,西北西,,///,///
2024-05-04,23,0,14.8,///,///,///,0.2,静穏,,///,///
2024-05-04,24,0,14.1,///,///,///,0.8,西北西,,///,///
2024-05-05,1,0,13.3,///,///,///,0.6,西北西,,///,///
2024-05-05,2,0,13.3,///,///,///,1.4,西北西,,///,///
2024-05-05,3,0,12.1,///,///,///,0.4,西,,///,///
2024-05-05,4,0,11.8,///,///,///,0.5,西北西,,///,///
2024-05-05,5,0,11.7,///,///,///,0.9,北西,0,///,///
2024-05-05,6,0,12.8,///,///,///,1.4,北西,0.8,///,///
2024-05-05,7,0,15,///,///,///,1.5,北,1,///,///
2024-05-05,8,0,17.5,///,///,///,0.8,西北西,1,///,///
2024-05-05,9,0,19.5,///,///,///,1.1,東,1,///,///
2024-05-05,10,0,22.1,///,///,///,2.1,東南東,1,///,///
2024-05-05,11,0,24.1,///,///,///,2,東南東,1,///,///
2024-05-05,12,0,27.1,///,///,///,4,東南東,1,///,///
2024-05-05,13,0,29.2,///,///,///,3.4,南東,1,///,///
2024-05-05,14,0,28.6,///,///,///,3.1,東南東,1,///,///
2024-05-05,15,0,27.8,///,///,///,3.5,東南東,1,///,///
2024-05-05,16,0,26.1,///,///,///,3.9,東南東,1,///,///
2024-05-05,17,0,24.9,///,///,///,3.6,南東,1,///,///
2024-05-05,18,0,22.7,///,///,///,3.2,南東,0.8,///,///
2024-05-05,19,0,20.8,///,///,///,3.6,東南東,0,///,///
2024-05-05,20,0,18.7,///,///,///,0.8,南,,///,///
2024-05-05,21,0,17.2,///,///,///,0.8,西南西,,///,///
2024-05-05,22,0,16.6,///,///,///,0.5,西南西,,///,///
2024-05-05,23,0,15.3,///,///,///,1.1,西北西,,///,///
2024-05-05,24,0,13.7,///,///,///,0.5,東,,///,///
2024-05-06,1,0,14,///,///,///,0.9,西北西,,///,///
2024-05-06,2,0,13.8,///,///,///,1.3,西北西,,///,///
2024-05-06,3,0,13.6,///,///,///,1.5,西北西,,///,///
2024-05-06,4,0,13.7,///,///,///,1.4,北西,,///,///
2024-05-06,5,0,13.3,///,///,///,0.8,西北西,0,///,///
2024-05-06,6,0,13.9,///,///,///,1.6,北西,0,///,///
2024-05-06,7,0,15.2,///,///,///,1.9,北西,0,///,///
2024-05-06,8,0,16.1,///,///,///,1.2,西北西,0,///,///
2024-05-06,9,0,16.9,///,///,///,1.2,北西,0,///,///
2024-05-06,10,0,17.1,///,///,///,1.1,南,0,///,///
2024-05-06,11,0,17.9,///,///,///,0.7,南南東,0,///,///
2024-05-06,12,0,19.5,///,///,///,1.6,南南東,0,///,///
2024-05-06,13,0,20.7,///,///,///,1.8,南東,0,///,///
2024-05-06,14,0,21.2,///,///,///,3.3,東南東,0,///,///
2024-05-06,15,0,21.6,///,///,///,3.5,東南東,0.1,///,///
2024-05-06,16,0,21.3,///,///,///,3,東南東,0,///,///
2024-05-06,17,0,21.1,///,///,///,3.3,東南東,0,///,///
2024-05-06,18,0,20.2,///,///,///,2.4,東南東,0,///,///
2024-05-06,19,0,19.3,///,///,///,1.5,南東,0,///,///
2024-05-06,20,0,18.3,///,///,///,1.4,西北西,,///,///
2024-05-06,21,0,17.2,///,///,///,0.5,南西,,///,///
2024-05-06,22,0,17.8,///,///,///,1.5,西北西,,///,///
2024-05-06,23,0,17,///,///,///,1.2,西北西,,///,///
2024-05-06,24,0,15.7,///,///,///,0.2,静穏,,///,///
2024-05-07,1,0,15.9,///,///,///,1.4,西北西,,///,///
2024-05-07,2,0,15.2,///,///,///,0.7,西南西,,///,///
2024-05-07,3,0,14.9,///,///,///,0.7,西南西,,///,///
2024-05-07,4,0,15.2,///,///,///,1.3,西北西,,///,///
2024-05-07,5,0,15.1,///,///,///,1,西北西,0,///,///
2024-05-07,6,1,14.9,///,///,///,0.9,南,0,///,///
2024-05-07,7,0,15.5,///,///,///,1.7,南東,0,///,///
2024-05-07,8,1,16.6,///,///,///,4.8,南東,0,///,///
2024-05-07,9,0,17.4,///,///,///,4.9,東南東,0,///,///
2024-05-07,10,0,19.6,///,///,///,6.7,東南東,0,///,///
2024-05-07,11,0,19.2,///,///,///,6.8,東南東,0,///,///
2024-05-07,12,0,19.8,///,///,///,6.1,東南東,0,///,///
2024-05-07,13,0,20,///,///,///,6.4,東南東,0,///,///
2024-05-07,14,0,21,///,///,///,4.6,東南東,0,///,///
2024-05-07,15,0,21,///,///,///,2.3,東南東,0,///,///
2024-05-07,16,0,21.1,///,///,///,2.3,東南東,0,///,///
2024-05-07,17,0,21.3,///,///,///,1.1,北北西,0,///,///
2024-05-07,18,0,20.1,///,///,///,2,北西,0,///,///
2024-05-07,19,0,19.4,///,///,///,1.8,西北西,0,///,///
2024-05-07,20,0,18.3,///,///,///,0.8,西北西,,///,///
2024-05-07,21,0,17.4,///,///,///,0,静穏,,///,///
2024-05-07,22,0,16.9,///,///,///,0.9,北西,,///,///
2024-05-07,23,0,17.1,///,///,///,1.5,西北西,,///,///
2024-05-07,24,0,16.7,///,///,///,1.4,西北西,,///,///
2024-05-08,1,0,16.1,///,///,///,1.6,西北西,,///,///
2024-05-08,2,0,15.2,///,///,///,1.7,北西,,///,///
2024-05-08,3,0,15,///,///,///,1.4,西北西,,///,///
2024-05-08,4,0,14.1,///,///,///,0.5,西,,///,///
2024-05-08,5,0,13.2,///,///,///,1,西北西,0,///,///
2024-05-08,6,0,14.3,///,///,///,1.5,北西,0.5,///,///
2024-05-08,7,0,16.5,///,///,///,0.4,東,1,///,///
2024-05-08,8,0,18.8,///,///,///,1.3,東,1,///,///
2024-05-08,9,0,21.7,///,///,///,2.8,北西,1,///,///
2024-05-08,10,0,23,///,///,///,2,北西,1,///,///
2024-05-08,11,0,23.9,///,///,///,3.2,北北西,1,///,///
2024-05-08,12,0,24,///,///,///,5.4,北西,0.5,///,///
2024-05-08,13,0,24.1,///,///,///,5.5,北西,0.5,///,///
2024-05-08,14,0,22.2,///,///,///,5.3,北北西,0.4,///,///
2024-05-08,15,0,19.7,///,///,///,6.9,北西,0,///,///
2024-05-08,16,0,19,///,///,///,5.8,北西,0,///,///
2024-05-08,17,0,16.9,///,///,///,6.4,北北西,0,///,///
2024-05-08,18,0,15.7,///,///,///,7.7,北西,0,///,///
2024-05-08,19,0,14.9,///,///,///,7.3,北西,0,///,///
2024-05-08,20,0,13.8,///,///,///,7.7,北西,,///,///
2024-05-08,21,2.5,11.8,///,///,///,5,北西,,///,///
2024-05-08,22,0,11.2,///,///,///,6,北西,,///,///
2024-05-08,23,0,10.3,///,///,///,5.3,北西,,///,///
2024-05-08,24,0,10.3,///,///,///,5.2,北西,,///,///
2024-05-09,1,0.5,10.2,///,///,///,4.6,北西,,///,///
2024-05-09,2,2.5,8.9,///,///,///,3.7,北西,,///,///
2024-05-09,3,3,8.8,///,///,///,2.4,北西,,///,///
2024-05-09,4,0.5,9.2,///,///,///,3.8,北北西,,///,///
2024-05-09,5,0,8.7,///,///,///,2.9,北北西,0,///,///
2024-05-09,6,0.5,9.2,///,///,///,4.1,北西,0,///,///
2024-05-09,7,0,10,///,///,///,3.2,北北西,0,///,///
2024-05-09,8,0,11,///,///,///,4.4,北北西,0,///,///
2024-05-09,9,0,11.4,///,///,///,5.8,北北西,0,///,///
2024-05-09,10,0,13,///,///,///,6.8,北西,0,///,///
2024-05-09,11,0,14.1,///,///,///,6.1,北西,0,///,///
2024-05-09,12,0,15,///,///,///,6,北西,0.1,///,///
2024-05-09,13,0,17.3,///,///,///,4.4,北西,0.3,///,///
2024-05-09,14,0,19.3,///,///,///,4.7,北北西,0.7 ],///,///
2024-05-09,15,0,20,///,///,///,3.6,北北西,1,///,///
2024-05-09,16,0,20,///,///,///,3.8,北北西,1,///,///
2024-05-09,17,0,18.5,///,///,///,5.6,北西,1,///,///
2024-05-09,18,0,16.8,///,///,///,3.5,北北西,0.7,///,///
2024-05-09,19,0,14.6,///,///,///,4.7,北西,0,///,///
2024-05-09,20,0,13.1,///,///,///,4.4,北北西,,///,///
2024-05-09,21,0,13,///,///,///,4.4,北北西,,///,///
2024-05-09,22,0,11.2,///,///,///,4.9,北西,,///,///
2024-05-09,23,0,10.7,///,///,///,4.2,北西,,///,///
2024-05-09,24,0,9.3,///,///,///,3.2,西北西,,///,///
2024-05-10,1,0,6.9,///,///,///,1.2,西南西,,///,///
2024-05-10,2,0,6.7,///,///,///,1.3,西,,///,///
2024-05-10,3,0,5.3,///,///,///,1.1,北西,,///,///
2024-05-10,4,0,4.3,///,///,///,1,北西,,///,///
2024-05-10,5,0,4.2,///,///,///,0.9,西,0,///,///
2024-05-10,6,0,6.2,///,///,///,2.6,北北西,0.8,///,///
2024-05-10,7,0,8.8,///,///,///,0.4,西,1,///,///
2024-05-10,8,0,10.7,///,///,///,1.1,東南東,1,///,///
2024-05-10,9,0,13.9,///,///,///,1.8,東南東,1,///,///
2024-05-10,10,0,15.6,///,///,///,2.1,東南東,1,///,///
2024-05-10,11,0,18.3,///,///,///,2.2,東南東,1,///,///
2024-05-10,12,0,20,///,///,///,2,東,1,///,///
2024-05-10,13,0,22.7,///,///,///,2.2,南東,1,///,///
2024-05-10,14,0,23.7,///,///,///,3.7,東南東,1,///,///
2024-05-10,15,0,24,///,///,///,2.6,東南東,1,///,///
2024-05-10,16,0,23,///,///,///,3.2,東南東,1,///,///
2024-05-10,17,0,22,///,///,///,2.4,南東,1,///,///
2024-05-10,18,0,19.4,///,///,///,2.8,東南東,0.8,///,///
2024-05-10,19,0,17,///,///,///,1.1,南南東,0,///,///
2024-05-10,20,0,15.5,///,///,///,0.6,西南西,,///,///
2024-05-10,21,0,15,///,///,///,1.1,北西,,///,///
2024-05-10,22,0,14,///,///,///,1.2,西北西,,///,///
2024-05-10,23,0,12.6,///,///,///,0.3,西,,///,///
2024-05-10,24,0,12.5,///,///,///,1.8,北西,,///,///
2024-05-11,1,0,11.8,///,///,///,1,西北西,,///,///
2024-05-11,2,0,11.8,///,///,///,1.5,西北西,,///,///
2024-05-11,3,0,12.5,///,///,///,1.4,北西,,///,///
2024-05-11,4,0,12.7,///,///,///,1.3,北西,,///,///
2024-05-11,5,0,12.8,///,///,///,1.3,西北西,0,///,///
2024-05-11,6,0,13.2,///,///,///,0.3,西北西,0,///,///
2024-05-11,7,0,14,///,///,///,0.1,静穏,0,///,///
2024-05-11,8,0,15.6,///,///,///,1.3,北北東,0.5,///,///
2024-05-11,9,0,17.5,///,///,///,1.7,南東,1,///,///
2024-05-11,10,0,18.8,///,///,///,1.8,東,1,///,///
2024-05-11,11,0,21.1,///,///,///,1.6,南東,1,///,///
2024-05-11,12,0,22.5,///,///,///,1.8,東南東,1,///,///
2024-05-11,13,0,24.3,///,///,///,3.2,南東,1,///,///
2024-05-11,14,0,25,///,///,///,3.2,東南東,1,///,///
2024-05-11,15,0,24.7,///,///,///,3.2,東南東,1,///,///
2024-05-11,16,0,23.6,///,///,///,2.8,南東,1,///,///
2024-05-11,17,0,22.2,///,///,///,3.9,東南東,1,///,///
2024-05-11,18,0,20.1,///,///,///,3.4,東南東,0.8,///,///
2024-05-11,19,0,18.6,///,///,///,2.9,南東,0,///,///
2024-05-11,20,0,17,///,///,///,2.1,南東,,///,///
2024-05-11,21,0,16.3,///,///,///,1.5,南東,,///,///
2024-05-11,22,0,16.9,///,///,///,2.3,東南東,,///,///
2024-05-11,23,0,16.5,///,///,///,1.7,東南東,,///,///
2024-05-11,24,0,15.6,///,///,///,0.8,南南東,,///,///
2024-05-12,1,0,13.9,///,///,///,0.9,南,,///,///
2024-05-12,2,0,13.3,///,///,///,0.1,静穏,,///,///
2024-05-12,3,0,12.4,///,///,///,0.4,西南西,,///,///
2024-05-12,4,0,11.9,///,///,///,0.7,西北西,,///,///
2024-05-12,5,0,11.8,///,///,///,0.6,西南西,0,///,///
2024-05-12,6,0,13.3,///,///,///,0.5,北北西,0,///,///
2024-05-12,7,0,14.7,///,///,///,1,西北西,0,///,///
2024-05-12,8,0,15.9,///,///,///,1.5,北,0,///,///
2024-05-12,9,0,16.5,///,///,///,1.5,東南東,0.2,///,///
2024-05-12,10,0,17.9,///,///,///,0.8,北北西,0,///,///
2024-05-12,11,0,19,///,///,///,2.3,東南東,0.2,///,///
2024-05-12,12,0,19.8,///,///,///,1.5,東南東,0,///,///
2024-05-12,13,0,19.8,///,///,///,2.2,北西,0,///,///
2024-05-12,14,0,20.2,///,///,///,2.2,北西,0,///,///
2024-05-12,15,0,20.9,///,///,///,1.3,東,0,///,///
2024-05-12,16,0,20.7,///,///,///,2,東南東,0,///,///
2024-05-12,17,0,20.2,///,///,///,2.6,東南東,0,///,///
2024-05-12,18,0,19.8,///,///,///,1.9,東南東,0,///,///
2024-05-12,19,0,18.9,///,///,///,0.7,西,0,///,///
2024-05-12,20,0,18.3,///,///,///,0.9,南東,,///,///
2024-05-12,21,0,18.5,///,///,///,0.8,北北西,,///,///
2024-05-12,22,0,17.1,///,///,///,0.6,南,,///,///
2024-05-12,23,0,16.4,///,///,///,1.2,西,,///,///
2024-05-12,24,0,16.6,///,///,///,1.1,東南東,,///,///
2024-05-13,1,0,15.5,///,///,///,0.9,南,,///,///
2024-05-13,2,0,15.3,///,///,///,0.1,静穏,,///,///
2024-05-13,3,4.5,14.6,///,///,///,0.5,南,,///,///
2024-05-13,4,9,14.3,///,///,///,1.2,東南東,,///,///
2024-05-13,5,7,14.3,///,///,///,0.4,北,0,///,///
2024-05-13,6,1.5,14.3,///,///,///,0.6,南東,0,///,///
2024-05-13,7,1.5,14.7,///,///,///,0.9,西北西,0,///,///
2024-05-13,8,0,15.5,///,///,///,0.8,西北西,0,///,///
2024-05-13,9,0.5,15.9,///,///,///,0.3,南南西,0,///,///
2024-05-13,10,0.5,16.5,///,///,///,1,北北西,0,///,///
2024-05-13,11,1,16.8,///,///,///,0.4,南東,0,///,///
2024-05-13,12,1,17,///,///,///,0.7,東南東,0,///,///
2024-05-13,13,1,17.3,///,///,///,1.1,南東,0,///,///
2024-05-13,14,1.5,18.7,///,///,///,1.8,北,0,///,///
2024-05-13,15,1,17.5,///,///,///,0.7,南西,0,///,///
2024-05-13,16,1,17.2,///,///,///,1.3,西南西,0,///,///
2024-05-13,17,0,18,///,///,///,2.1,北西,0,///,///
2024-05-13,18,1,16.6,///,///,///,0.8,南西,0,///,///
2024-05-13,19,0,15.9,///,///,///,1.2,南東,0,///,///
2024-05-13,20,0,15.8,///,///,///,2.4,北,,///,///
2024-05-13,21,0,15.8,///,///,///,5.1,北西,,///,///
2024-05-13,22,0,15.1,///,///,///,8.5,北西,,///,///
2024-05-13,23,0,14.2,///,///,///,5.2,北西,,///,///
2024-05-13,24,0,13.6,///,///,///,3.6,北,,///,///
2024-05-14,1,0,12.8,///,///,///,4,北西,,///,///
2024-05-14,2,0,12.3,///,///,///,2.4,北北西,,///,///
2024-05-14,3,0,11.7,///,///,///,3.1,北北西,,///,///
2024-05-14,4,0,11.3,///,///,///,2.2,北西,,///,///
2024-05-14,5,0,11.1,///,///,///,1.1,西北西,0,///,///
2024-05-14,6,0,11.4,///,///,///,1.2,北西,0,///,///
2024-05-14,7,0,12.3,///,///,///,2.4,北北西,0,///,///
2024-05-14,8,0,13.8,///,///,///,2.3,北,0.6,///,///
2024-05-14,9,0,17,///,///,///,1.6,南東,1,///,///
2024-05-14,10,0,18.7,///,///,///,2.3,東南東,1,///,///
2024-05-14,11,0,21.1,///,///,///,2,東南東,1,///,///
2024-05-14,12,0,22.6,///,///,///,2.8,東南東,1,///,///
2024-05-14,13,0,23.9,///,///,///,2.7,東南東,1,///,///
2024-05-14,14,0,24.5,///,///,///,3.1,東南東,1,///,///
2024-05-14,15,0,25,///,///,///,2.3,南東,1,///,///
2024-05-14,16,0,24.2,///,///,///,2,東南東,1,///,///
2024-05-14,17,0,22.8,///,///,///,2.5,南東,1,///,///
2024-05-14,18,0,20.3,///,///,///,2,南東,0.9,///,///
2024-05-14,19,0,18.1,///,///,///,2,東南東,0,///,///
2024-05-14,20,0,17,///,///,///,0.7,南南東,,///,///
2024-05-14,21,0,15,///,///,///,0.8,西,,///,///
2024-05-14,22,0,14.1,///,///,///,0.4,西,,///,///
2024-05-14,23,0,13.5,///,///,///,0.3,西北西,,///,///
2024-05-14,24,0,12.9,///,///,///,0.4,西南西,,///,///
2024-05-15,1,0,12.5,///,///,///,0.5,南西,,///,///
2024-05-15,2,0,12.1,///,///,///,0.4,西北西,,///,///
2024-05-15,3,0,11.5,///,///,///,0.1,静穏,,///,///
2024-05-15,4,0,11.5,///,///,///,0.7,北西,,///,///
2024-05-15,5,0,10.9,///,///,///,0.3,西南西,0,///,///
2024-05-15,6,0,12.1,///,///,///,1.3,北西,0.1,///,///
2024-05-15,7,0,13,///,///,///,0.7,東南東,0.4,///,///
2024-05-15,8,0,14.2,///,///,///,0.7,西北西,0.8,///,///
2024-05-15,9,0,16.8,///,///,///,1.2,東北東,1,///,///
2024-05-15,10,0,19.7,///,///,///,1.8,東南東,1,///,///
2024-05-15,11,0,21.5,///,///,///,2.7,東南東,1,///,///
2024-05-15,12,0,23.6,///,///,///,1.6,東南東,1,///,///
2024-05-15,13,0,23.9,///,///,///,3.5,東南東,1,///,///
2024-05-15,14,0,24,///,///,///,2.4,東南東,0.4,///,///
2024-05-15,15,0,24,///,///,///,2,東南東,0.8,///,///
2024-05-15,16,0,22.8,///,///,///,2.2,東南東,0,///,///
2024-05-15,17,0,21.6,///,///,///,2.2,南東,0,///,///
2024-05-15,18,0,20.5,///,///,///,2.3,南東,0,///,///
2024-05-15,19,0,19.8,///,///,///,2,南東,0,///,///
2024-05-15,20,0,18.5,///,///,///,1.8,南東,,///,///
2024-05-15,21,0,17.2,///,///,///,0.3,南,,///,///
2024-05-15,22,0,16.7,///,///,///,1.7,南東,,///,///
2024-05-15,23,3,16.1,///,///,///,1,南東,,///,///
2024-05-15,24,0.5,16.1,///,///,///,0.9,南南東,,///,///
2024-05-16,1,1,16,///,///,///,1,東南東,,///,///
2024-05-16,2,0.5,15.9,///,///,///,0.6,南東,,///,///
2024-05-16,3,1,16,///,///,///,0.8,東,,///,///
2024-05-16,4,0,15.9,///,///,///,0.7,東南東,,///,///
2024-05-16,5,0,15.9,///,///,///,0,静穏,0,///,///
2024-05-16,6,0.5,16.3,///,///,///,1.4,南東,0,///,///
2024-05-16,7,0,16.8,///,///,///,1.1,東南東,0,///,///
2024-05-16,8,0,17.3,///,///,///,0.2,静穏,0,///,///
2024-05-16,9,0,18.3,///,///,///,0.4,南,0,///,///
2024-05-16,10,0,18.6,///,///,///,1.2,東南東,0,///,///
2024-05-16,11,0,19.2,///,///,///,1.9,北北西,0,///,///
2024-05-16,12,0,22.1,///,///,///,2.6,北西,0,///,///
2024-05-16,13,0,24.6,///,///,///,4.4,東南東,1,///,///
2024-05-16,14,0,24.4,///,///,///,4,東南東,1,///,///
2024-05-16,15,0,24.1,///,///,///,6,東南東,1,///,///
2024-05-16,16,0,23.2,///,///,///,5.2,東南東,1,///,///
2024-05-16,17,0,21.6,///,///,///,4.4,南東,1,///,///
2024-05-16,18,0,18.9,///,///,///,3.2,東南東,0.6,///,///
2024-05-16,19,0,17.6,///,///,///,3.1,東南東,0,///,///
2024-05-16,20,0,16.3,///,///,///,2,南南東,,///,///
2024-05-16,21,0,14.7,///,///,///,1.2,北北東,,///,///
2024-05-16,22,0,13.8,///,///,///,2,北西,,///,///
2024-05-16,23,0,14.6,///,///,///,1.9,西北西,,///,///
2024-05-16,24,0,11.9,///,///,///,0.6,南南西,,///,///
2024-05-17,1,0,11.1,///,///,///,0.6,南南西,,///,///
2024-05-17,2,0,11.4,///,///,///,1.2,西北西,,///,///
2024-05-17,3,0,11.7,///,///,///,1.6,西,,///,///
2024-05-17,4,0,12.4,///,///,///,2.3,南西,,///,///
2024-05-17,5,0,12.4,///,///,///,2.5,南南西,0,///,///
2024-05-17,6,0,13.4,///,///,///,1.8,西南西,1,///,///
2024-05-17,7,0,15.3,///,///,///,2.6,南南東,1,///,///
2024-05-17,8,0,17.5,///,///,///,4.5,東南東,1,///,///
2024-05-17,9,0,20,///,///,///,1.6,南東,1,///,///
2024-05-17,10,0,21.4,///,///,///,2.4,南南東,1,///,///
2024-05-17,11,0,23.6,///,///,///,1.5,南南東,1,///,///
2024-05-17,12,0,24.5,///,///,///,2.6,東南東,1,///,///
2024-05-17,13,0,25.9,///,///,///,2.8,北,1,///,///
2024-05-17,14,0,25.3,///,///,///,2.6,西北西,1,///,///
2024-05-17,15,0,26.5,///,///,///,4.8,北西,1,///,///
2024-05-17,16,0,26.8,///,///,///,4.2,北西,1,///,///
2024-05-17,17,0,24.8,///,///,///,2.2,南南東,1,///,///
2024-05-17,18,0,21.8,///,///,///,1.8,南東,0.5,///,///
2024-05-17,19,0,19.3,///,///,///,0.8,西南西,0,///,///
2024-05-17,20,0,17.3,///,///,///,1.1,西南西,,///,///
2024-05-17,21,0,17,///,///,///,1.3,西北西,,///,///
2024-05-17,22,0,15.8,///,///,///,1.6,西北西,,///,///
2024-05-17,23,0,15.1,///,///,///,1.3,北西,,///,///
